Topology,DemandFile,ExitCode,PreprocessingTime,ILPTime,TotalTime,uMax
Garr201103,0000,0,0.472,1.066,1.538,0.899941
Garr201103,0001,0,0.472,0.918,1.3900000000000001,0.899944
Garr201103,0002,0,0.472,1.588,2.06,0.899949
Garr201103,0003,0,0.472,1.089,1.561,0.899944
Garr201103,0004,0,0.472,2.457,2.929,0.899947
Garr201104,0000,0,0.768,1.677,2.4450000000000003,0.899941
Garr201104,0001,0,0.768,1.873,2.641,0.899944
Garr201104,0002,0,0.768,2.104,2.872,0.8999715
Garr201104,0003,0,0.768,1.055,1.823,0.899941
Garr201104,0004,0,0.768,1.034,1.802,0.899939
Garr201105,0000,0,0.612,2.308,2.92,0.9000296
Garr201105,0001,0,0.612,1.036,1.6480000000000001,0.899947
Garr201105,0002,0,0.612,1.015,1.6269999999999998,0.8999429999999999
Garr201105,0003,0,0.612,1.128,1.7399999999999998,0.899944
Garr201105,0004,0,0.612,1.929,2.541,0.9000368
Garr201107,0000,0,0.534,0.996,1.53,0.899945
Garr201107,0001,0,0.534,1.505,2.0389999999999997,0.8999459999999999
Garr201107,0002,0,0.534,1.76,2.294,0.90006
Garr201107,0003,0,0.534,2.033,2.567,0.899947
Garr201107,0004,0,0.534,1.084,1.618,0.899947
Garr201108,0000,0,0.489,1.748,2.237,0.899946
Garr201108,0001,0,0.489,1.918,2.407,0.8999824
Garr201108,0002,0,0.489,1.326,1.815,0.8999736
Garr201108,0003,0,0.489,1.992,2.481,0.9000068
Garr201108,0004,0,0.489,1.647,2.136,0.9000132
Garr201109,0000,0,0.511,2.138,2.649,0.9000092
Garr201109,0001,0,0.511,1.955,2.466,0.899994
Garr201109,0002,0,0.511,2.64,3.1510000000000002,0.9000268
Garr201109,0003,0,0.511,3.454,3.9650000000000003,0.9000511999999999
Garr201109,0004,0,0.511,3.813,4.324,0.8999668000000001
Garr201110,0000,0,0.498,1.075,1.573,0.899938
Garr201110,0001,0,0.498,1.444,1.942,0.9000188
Garr201110,0002,0,0.498,2.308,2.806,0.9000244
Garr201110,0003,0,0.498,1.483,1.981,0.8999868
Garr201110,0004,0,0.498,1.456,1.954,0.900058
Garr201111,0000,0,0.489,1.436,1.9249999999999998,0.8999628000000001
Garr201111,0001,0,0.489,1.324,1.8130000000000002,0.9000443999999999
Garr201111,0002,0,0.489,5.16,5.649,0.9000282
Garr201111,0003,0,0.489,2.198,2.687,0.8999952
Garr201111,0004,0,0.489,1.322,1.811,0.8999656
Garr201112,0000,0,0.527,1.19,1.717,0.8999898
Garr201112,0001,0,0.527,1.695,2.222,0.8999926
Garr201112,0002,0,0.527,1.549,2.076,0.89999
Garr201112,0003,0,0.527,2.081,2.608,0.899938
Garr201112,0004,0,0.527,2.826,3.353,0.899968
Garr201201,0000,0,0.549,1.664,2.213,0.9000071999999998
Garr201201,0001,0,0.549,3.116,3.665,0.9145564
Garr201201,0002,0,0.549,1.002,1.5510000000000002,0.899939
Garr201201,0003,0,0.549,2.924,3.473,0.9000172
Garr201201,0004,0,0.549,1.125,1.674,0.9001376
Geant2001,0000,0,0.138,2.671,2.8089999999999997,0.9369576000000001
Geant2001,0001,0,0.138,0.541,0.679,0.9000200964630225
Geant2001,0002,0,0.138,2.316,2.4539999999999997,0.8999863344051448
Geant2001,0003,0,0.138,0.858,0.996,0.9127286
Geant2001,0004,0,0.138,0.612,0.75,0.9000128617363344
Geant2009,0000,0,0.22,3.339,3.559,0.9000934541666665
Geant2009,0001,0,0.22,7.296,7.516,0.900607
Geant2009,0002,0,0.22,4.73,4.95,0.9003290875
Geant2009,0003,0,0.22,2.692,2.9120000000000004,0.9002181916666664
Geant2009,0004,0,0.22,3.502,3.722,0.9001349520833333
Geant2010,0000,0,1.529,1.319,2.848,0.900042748091603
Geant2010,0001,0,1.529,1.188,2.7169999999999996,0.90013315
Geant2010,0002,0,1.529,2.478,4.007,0.900367572519084
Geant2010,0003,0,1.529,1.558,3.0869999999999997,0.9000892824427481
Geant2010,0004,0,1.529,3.985,5.513999999999999,0.9000564
Geant2012,0000,0,0.259,1.493,1.7520000000000002,0.9001354500000001
Geant2012,0001,0,0.259,2.619,2.878,0.9000540837259613
Geant2012,0002,0,0.259,2.555,2.814,0.90010195
Geant2012,0003,0,0.259,2.782,3.041,0.9001558046656563
Geant2012,0004,0,0.259,1.699,1.9580000000000002,0.9000973395439386
Grnet,0000,0,0.181,0.282,0.46299999999999997,0.899951
Grnet,0001,0,0.181,0.412,0.593,0.900049
Grnet,0002,0,0.181,0.253,0.434,0.899947
Grnet,0003,0,0.181,0.266,0.447,0.899951
Grnet,0004,0,0.181,0.261,0.442,0.89995
Iij,0000,0,0.585,2.44,3.025,0.900024229868613
Iij,0001,0,0.585,2.125,2.71,0.9000723463354122
Iij,0002,0,0.585,2.047,2.632,0.9000650539319699
Iij,0003,0,0.585,2.931,3.516,0.9000556516712749
Iij,0004,0,0.585,2.451,3.036,0.9000626677838861
Internetmci,0000,0,0.094,0.834,0.9279999999999999,0.9000037037037038
Internetmci,0001,0,0.094,2.253,2.347,0.8999925925925926
Internetmci,0002,0,0.094,14.994,15.088,0.8999999999999998
Internetmci,0003,0,0.094,1.298,1.3920000000000001,0.9012129032258065
Internetmci,0004,0,0.094,5.739,5.833,0.8999814814814815
Internode,0000,0,1.269,0.806,2.075,0.9899747916666667
Internode,0001,0,1.269,3.073,4.342,1.0382745833333333
Internode,0002,0,1.269,0.754,2.0229999999999997,0.9952191666666667
Internode,0003,0,1.269,0.708,1.9769999999999999,1.0703746666666667
Internode,0004,0,1.269,1.356,2.625,1.0402755555555556
Karen,0000,0,0.87,1.173,2.043,0.9000242
Karen,0001,0,0.87,0.86,1.73,0.9206591999999999
Karen,0002,0,0.87,0.62,1.49,0.9010468
Karen,0003,0,0.87,1.446,2.316,0.9785005
Karen,0004,0,0.87,0.728,1.5979999999999999,0.9000286
KentmanApr2007,0000,0,0.088,0.17,0.258,0.89968
KentmanApr2007,0001,0,0.088,0.154,0.242,0.89969
KentmanApr2007,0002,0,0.088,0.554,0.642,0.89972
KentmanApr2007,0003,0,0.088,0.148,0.236,0.89971
KentmanApr2007,0004,0,0.088,0.165,0.253,0.89972
KentmanFeb2008,0000,0,0.113,0.183,0.296,0.8997
KentmanFeb2008,0001,0,0.113,0.297,0.41,0.89989
KentmanFeb2008,0002,0,0.113,0.156,0.269,0.89968
KentmanFeb2008,0003,0,0.113,0.155,0.268,0.89969
KentmanFeb2008,0004,0,0.113,0.162,0.275,0.89966
Marnet,0000,0,0.08,0.644,0.724,1.786316129032258
Marnet,0001,0,0.08,0.104,0.184,2.061032258064516
Marnet,0002,0,0.08,0.105,0.185,1.7421483870967738
Marnet,0003,0,0.08,0.093,0.173,1.6649161290322576
Marnet,0004,0,0.08,0.103,0.183,1.8089548387096772
Niif,0000,0,0.147,0.173,0.31999999999999995,0.900037
Niif,0001,0,0.147,0.159,0.306,0.899995
Niif,0002,0,0.147,0.175,0.32199999999999995,0.899981
Niif,0003,0,0.147,0.167,0.314,0.899989
Niif,0004,0,0.147,0.165,0.312,0.899986
Nordu2005,0000,0,0.037,0.082,0.119,0.9218342
Nordu2005,0001,0,0.037,0.124,0.161,0.9348478
Nordu2005,0002,0,0.037,0.077,0.11399999999999999,0.901566
Nordu2005,0003,0,0.037,0.055,0.092,0.9144892
Nordu2005,0004,0,0.037,0.095,0.132,0.91900315
Ntt,0000,0,0.503,43.962,44.465,0.9407186207293808
Ntt,0001,0,0.503,21.518,22.021,0.9904184349279835
Ntt,0002,0,0.503,15.147,15.65,1.1195891203703703
Ntt,0003,0,0.503,65.012,65.515,0.9200189240480734
Ntt,0004,0,0.503,197.358,197.861,0.919149644998576
Pacificwave,0000,0,0.078,0.33,0.40800000000000003,0.9000288
Pacificwave,0001,0,0.078,1.88,1.958,0.9000738
Pacificwave,0002,0,0.078,0.259,0.337,0.9000091
Pacificwave,0003,0,0.078,1.373,1.451,0.9000300499999997
Pacificwave,0004,0,0.078,0.271,0.34900000000000003,0.90008735
Rediris,0000,0,0.081,1.172,1.253,0.9046444
Rediris,0001,0,0.081,0.46,0.541,0.9093024
Rediris,0002,0,0.081,0.498,0.579,0.9086932
Rediris,0003,0,0.081,0.357,0.438,0.9336732
Rediris,0004,0,0.081,0.476,0.5569999999999999,0.9751819
Roedunet,0000,0,0.507,1.101,1.608,1.0406641102355563
Roedunet,0001,0,0.507,0.214,0.721,1.197659465020576
Roedunet,0002,0,0.507,0.147,0.654,1.1239776234567902
Roedunet,0003,0,0.507,0.232,0.739,0.9624164094650206
Roedunet,0004,0,0.507,0.168,0.675,1.0270110825502508
SwitchL3,0000,0,0.288,0.829,1.117,0.9385802
SwitchL3,0001,0,0.288,1.285,1.573,0.9594168
SwitchL3,0002,0,0.288,1.688,1.976,0.9712025
SwitchL3,0003,0,0.288,2.119,2.407,0.9701776
SwitchL3,0004,0,0.288,0.918,1.206,0.9418572
TLex,0000,0,0.043,0.109,0.152,1.4800004300819942
TLex,0001,0,0.043,0.79,0.8330000000000001,1.554011635232317
TLex,0002,0,0.043,0.167,0.21000000000000002,1.013655860503208
TLex,0003,0,0.043,1.311,1.3539999999999999,0.9153928768729768
TLex,0004,0,0.043,0.632,0.675,0.9004697888600283
Ulaknet,0000,0,0.766,0.267,1.033,0.89985
Ulaknet,0001,0,0.766,0.239,1.005,0.899832
Ulaknet,0002,0,0.766,0.247,1.013,0.899846
Ulaknet,0003,0,0.766,0.238,1.004,0.9225875
Ulaknet,0004,0,0.766,0.225,0.991,0.899844
Uninett2010,0000,0,1.043,5.296,6.339,0.899835
Uninett2010,0001,0,1.043,5.111,6.154,0.899832
Uninett2010,0002,0,1.043,6.406,7.449,0.900025
Uninett2010,0003,0,1.043,5.929,6.972,0.899827
Uninett2010,0004,0,1.043,9.654,10.697,0.9000083333333333
Uninett2011,0000,0,0.94,5.12,6.0600000000000005,0.899902
Uninett2011,0001,0,0.94,5.122,6.061999999999999,0.899942
Uninett2011,0002,0,0.94,4.728,5.667999999999999,0.899908
Uninett2011,0003,0,0.94,5.853,6.792999999999999,0.900915
Uninett2011,0004,0,0.94,7.883,8.823,0.9013235
WideJpn,0000,0,0.155,0.173,0.32799999999999996,0.9221412
WideJpn,0001,0,0.155,0.15,0.305,0.899949
WideJpn,0002,0,0.155,0.1,0.255,0.9435195
WideJpn,0003,0,0.155,0.12,0.275,0.899945
WideJpn,0004,0,0.155,0.102,0.257,0.9155576999999999
