Topology,DemandFile,ExitCode_SRPP,Time_SRPP,Umax_SRPP,ExitCode_full,Time_full,Umax_full,ExitCode_CG4SR,Time_CG4SR,Umax_CG4SR
Garr201108,0002,0,5.341,0.8999628,0,716.912,0.9000128,0,102.571981478,0.8999676
Garr201108,0003,0,8.966,0.9000344,0,1059.332,0.90003,0,128.359678106,0.8999792
Garr201108,0004,0,6.2940000000000005,0.8999656,0,1470.177,0.9000552,0,122.144592553,0.900044
Garr201109,0000,0,11.82,0.9000476,0,1125.621,0.8999828,0,114.255590009,0.9000224
Garr201109,0001,0,7.3629999999999995,0.8999656,0,1191.778,0.899968,0,119.774693967,0.8999808
Garr201109,0002,0,11.988999999999999,0.9000912,0,720.716,0.9000416,0,117.442805289,0.8999848
Garr201109,0003,0,11.643,0.900108,0,833.898,0.9000152,0,133.5627769,0.9114111
Garr201109,0004,0,11.191,0.9000088,0,819.486,0.8999868000000001,0,125.794448527,0.8999924
Garr201110,0000,0,6.793,0.899938,0,692.852,0.899938,0,118.138333076,0.899938
Garr201110,0001,0,8.587,0.9000068,0,709.09,0.9000279999999999,0,110.6899566,0.900011
Garr201110,0002,0,8.054,0.9000244,0,730.635,0.9000444,0,110.959713302,0.9000208
Garr201110,0003,0,8.895999999999999,0.9000216,0,703.604,0.9000364,0,123.326077125,0.9000516
Garr201110,0004,0,8.784999999999998,0.9000516,0,773.412,0.900044,0,124.706057096,0.8999816
Garr201111,0000,0,7.271,0.899966,0,1229.992,0.899966,0,116.295948026,0.9000388
Garr201111,0001,0,8.564,0.8999884,0,894.622,0.900006,0,130.629529563,0.8999852
Garr201111,0002,0,5.405,0.9000692,0,1183.41,0.9000598,0,121.955225235,0.899984
Garr201111,0003,0,7.709,0.8999851999999999,0,787.734,0.9000212000000001,0,134.929361137,0.9000436
Garr201111,0004,0,5.637,0.899964,0,1220.126,0.9000296,0,129.501258064,0.900006
Garr201112,0000,0,5.5729999999999995,0.9000362,0,753.378,0.900016,0,128.277292822,0.9000058
Garr201112,0001,0,5.984999999999999,0.9000654,0,1296.793,0.9000066,0,147.634855458,0.9000186
Garr201112,0002,0,7.351,0.899998,0,1242.984,0.9000395999999999,0,140.91697451,0.9000138
Garr201112,0003,0,5.3709999999999996,0.899938,0,1306.136,0.899938,0,146.523684491,0.899938
Garr201112,0004,0,7.59,0.8999756,0,1275.352,0.899976,0,144.795894766,0.9000396
Garr201201,0000,0,8.584,0.9000655999999999,0,1542.023,0.899994,0,132.826645031,0.9000204
Garr201201,0001,0,9.541,0.9000296,0,1779.854,0.9000344,0,162.621070425,1.0346849833333334
Garr201201,0002,0,5.5969999999999995,0.899939,0,1406.064,0.899939,0,124.136380678,0.899939
Garr201201,0003,0,8.235,0.9000736,0,1475.506,0.9000288,0,138.155468765,0.97249
Garr201201,0004,0,6.048,0.9000535999999999,0,820.147,0.900012,0,129.171078224,0.9000408
Gblnet,0000,0,0.059,0.899993,0,0.114,0.899993,0,0.185590216,0.899993
Gblnet,0001,0,0.05,0.899993,0,0.07,0.899993,0,0.175408255,0.899993
Gblnet,0002,0,0.049,0.899993,0,0.095,0.899993,0,0.224409442,0.899993
Gblnet,0003,0,0.065,0.899993,0,0.085,0.899993,0,0.168448404,0.899993
Gblnet,0004,0,0.054,0.899992,0,0.091,0.899992,0,0.179430618,0.899992
Geant2001,0000,0,8.985,0.9752137999999999,0,19.905,0.9750882000000001,0,6.307669131,1.01171165
Geant2001,0001,0,4.4110000000000005,0.8999782958199357,0,12.574,0.8999710610932475,0,2.912597352,0.902226
Geant2001,0002,0,4.4350000000000005,0.94440635,0,14.632,0.9443474374999999,0,4.705241293,0.9577402
Geant2001,0003,0,4.9270000000000005,0.913929,0,13.23,0.9138689710610932,0,3.043968529,0.9139158
Geant2001,0004,0,5.0360000000000005,0.9000072347266881,0,14.75,0.9000080385852091,0,3.47106751,0.9443726
Geant2009,0000,0,26.166,0.9000471708333332,0,55.713,0.9000841124999999,0,11.237573556,0.9004104208333332
Geant2009,0001,0,37.275999999999996,0.938858875,0,104.834,0.938412,0,16.35759436,0.9386730125
Geant2009,0002,0,26.088,0.90011195,0,81.373,0.900099975,0,11.506920572,0.9007054125
Geant2009,0003,0,26.267,0.9000748375,0,55.973,0.9000656375,0,11.980384064,0.9001539333333332
Geant2009,0004,0,37.169,0.90007700625,0,50.091,0.9000684583333332,0,11.589542597,0.90008135
Geant2010,0000,0,8.054,0.9000406717557252,0,36.202,0.9000598473282443,0,21.722513045,0.9000351755725191
Geant2010,0001,0,9.736,0.9000643664122138,0,38.176,0.9000852,0,20.393238399,0.9000523969465649
Geant2010,0002,0,24.956,0.90009306870229,0,46.616,0.9003101679389313,0,19.101855059,0.90016335
Geant2010,0003,0,8.061,0.9000792,0,36.664,0.9000309,0,19.722268818,0.9000972
Geant2010,0004,0,5.825,0.9000197862595419,0,32.148,0.9000846,0,15.66804837,0.9000672977099237
Geant2012,0000,0,10.661,0.90008115,0,228.174,0.9000568744238953,0,25.473390873,0.90006475
Geant2012,0001,0,10.120999999999999,0.9000010500000001,0,292.216,0.9000815721006113,0,23.978018007,0.9017331
Geant2012,0002,0,9.241,0.90006485,0,316.159,0.9000416,0,27.690703099,0.90007445
Geant2012,0003,0,11.415,0.90012965,0,313.171,0.9000589674473458,0,28.747976471,0.90030965
Geant2012,0004,0,6.346,0.9001108744289186,0,242.734,0.9000831,0,23.694554883,0.9000545023306514
Getnet,0000,0,0.142,0.9012333333333332,0,0.162,0.9012333333333329,0,0.198965675,0.9033333333333333
Getnet,0001,0,0.22899999999999998,0.9123333333333333,0,0.224,0.9124111111111108,0,0.26215977,0.9160555555555555
Getnet,0002,0,0.263,0.9012444444444444,0,0.297,0.9012444444444444,0,0.215466566,0.9111
Getnet,0003,0,0.434,0.9005777777777778,0,0.29,0.9005777777777778,0,0.174337763,0.9202888888888889
Getnet,0004,0,0.086,0.9246444444444445,0,0.105,0.9246444444444445,0,0.174093033,0.9246444444444445
Globalcenter,0000,0,0.655,1.3514,0,0.583,1.3514,0,0.277822751,1.3514
Globalcenter,0001,0,0.831,1.6360666666666666,0,0.667,1.6360666664030599,0,0.372844615,1.6360666666666666
Globalcenter,0002,0,0.647,1.1823777777777777,0,0.552,1.1823777777777777,0,0.263170301,1.1823777777777777
Globalcenter,0003,0,0.6739999999999999,1.3111111111111111,0,0.654,1.3111111111111111,0,0.242522442,1.3111111111111111
Globalcenter,0004,0,1.663,1.5756666666666668,0,0.443,1.5756666666666668,0,0.246263506,1.5756666666666668
Globenet,0000,0,269.745,0.899904,1,2064.392,4.8312718868255615,0,296.500813336,0.8998989444444445
Globenet,0001,0,250.928,0.8998619999999999,1,2013.336,4.69137,0,274.376760428,0.899843
Globenet,0002,0,274.444,0.899894,1,2007.576,4.141412,0,271.645061815,0.899882
Globenet,0003,0,248.322,0.899868,1,2006.632,4.140424,0,261.632178261,0.899857
Globenet,0004,0,236.4,0.899875,1,2067.061,3.771009922027588,0,243.971810047,0.899904
Goodnet,0000,0,43.276,0.8999666666666666,0,17.662,0.8999444444444444,0,0.937239756,0.9645666666666667
Goodnet,0001,0,50.251,0.9113777777777777,0,102.028,0.9113888888888889,0,0.903035824,0.9560037037037037
Goodnet,0002,0,7.784000000000001,1.274533333333333,0,8.895,1.2745333333333333,0,1.094794506,1.2745333333333333
Goodnet,0003,0,15.593,0.8999611111111111,0,15.206,0.8999111111111111,0,0.821531146,0.9011314814814815
Goodnet,0004,0,8.99,0.899962962962963,0,6.899,0.8999777777777778,0,1.777408851,0.9425814814814815
Grena,0000,0,0.08,0.899971,0,0.649,0.899971,0,0.502168427,0.899971
Grena,0001,0,0.103,0.899962,0,0.681,0.899962,0,0.504902531,0.899962
Grena,0002,0,0.08099999999999999,0.899965,0,0.651,0.899965,0,0.601462339,0.899965
Grena,0003,0,0.08499999999999999,0.899964,0,0.635,0.899964,0,0.542365503,0.899964
Grena,0004,0,0.08499999999999999,0.899968,0,0.732,0.899968,0,0.496991719,0.899968
Gridnet,0000,0,10.229000000000001,0.9,0,4.46,0.9000333333333334,0,0.209547572,0.9255555555555556
Gridnet,0001,0,9.139000000000001,0.9,0,19.95,0.9000222222222222,0,0.338101712,0.9116111111111111
Gridnet,0002,0,162.69400000000002,0.9000222222222222,0,145.401,0.9000333333333334,0,0.284145959,0.9125111111111112
Gridnet,0003,0,63.321999999999996,0.9000111111111111,0,5.322,0.9000333333333334,0,0.520009652,0.9004444444444445
Gridnet,0004,0,6.584,0.900011111111111,0,8.815,0.8999666666666667,0,0.284827565,0.9101888888888889
Grnet,0000,0,0.511,0.899951,0,24.523,0.899951,0,8.69066222,1.0790304
Grnet,0001,0,0.44199999999999995,0.900064,0,24.734,0.900017,0,9.148364962,1.974811
Grnet,0002,0,0.43400000000000005,0.899947,0,24.473,0.899947,0,8.849069868,1.519008
Grnet,0003,0,0.479,0.899951,0,24.585,0.899951,0,8.615366237,0.904641
Grnet,0004,0,0.41600000000000004,0.89995,0,24.14,0.89995,0,8.107209906,0.89995
GtsCe,0000,1,-,-,2,-,-,1,-,-
GtsCe,0001,1,-,-,2,-,-,1,-,-
GtsCe,0002,1,-,-,2,-,-,1,-,-
GtsCe,0003,1,-,-,2,-,-,1,-,-
GtsCe,0004,1,-,-,2,-,-,1,-,-
GtsCzechRepublic,0000,0,0.874,0.8999780000000001,0,15.98,0.8999645,0,4.725913266,0.899988
GtsCzechRepublic,0001,0,0.772,0.90001,0,15.722,0.8999609999999999,0,5.555088205,0.8999645
GtsCzechRepublic,0002,0,0.807,0.899982,0,16.024,0.8999385,0,4.331248469,0.900024
GtsCzechRepublic,0003,0,0.845,0.8999739999999999,0,15.824,0.8999585,0,5.427341137,0.8999655
GtsCzechRepublic,0004,0,0.794,0.8999725,0,15.823,0.9000134999999981,0,5.887473693,0.89999
GtsHungary,0000,0,0.509,0.899973,0,10.144,0.900042,0,2.765357407,0.8999615
GtsHungary,0001,0,0.41700000000000004,0.900045,0,9.921,0.9000214999999999,0,2.6477025,0.9000285
GtsHungary,0002,0,0.42600000000000005,0.899983,0,10.022,0.8999765,0,2.813589173,0.899967
GtsHungary,0003,0,0.482,0.899979,0,9.857,0.899988,0,2.806422967,0.899978
GtsHungary,0004,0,0.44799999999999995,0.899989,0,9.821,0.899991,0,2.749994163,0.8999695
GtsPoland,0000,0,6.0120000000000005,0.900027,0,25.154,0.899971,0,5.303570012,0.900024
GtsPoland,0001,0,8.116999999999999,0.9000435833333332,0,29.824,0.9000417499999999,0,7.157238893,0.9000274166666667
GtsPoland,0002,0,7.985,0.9000036666666666,0,26.896,0.9000328333333333,0,6.113190869,0.900045
GtsPoland,0003,0,5.988,0.900016,0,24.182,0.9000335,0,5.423341228,0.9000173333333333
GtsPoland,0004,0,7.713,0.9000115,0,28.692,0.899997,0,6.525295683,0.9000375
GtsRomania,0000,0,0.449,0.9000509999999999,0,2.152,0.8999824999999999,0,1.167932355,0.90001
GtsRomania,0001,0,0.417,0.8999905,0,2.153,0.900045,0,1.143433029,0.899995
GtsRomania,0002,0,0.315,0.899982,0,2.138,0.9000055,0,1.192848663,0.900053
GtsRomania,0003,0,0.322,0.899981,0,2.005,0.899981,0,1.129949181,0.899981
GtsRomania,0004,0,0.297,0.89998,0,2.063,0.89998,0,1.155875601,0.89998
GtsSlovakia,0000,0,1.0150000000000001,0.9000285,0,16.576,0.8999553333333332,0,6.820733416,0.899975
GtsSlovakia,0001,0,2.028,0.899998,0,17.234,0.90002,0,10.219897832,0.9057613333333333
GtsSlovakia,0002,0,1.1320000000000001,0.8999918333333334,0,16.922,0.89995,0,9.118786191,0.9000256666666668
GtsSlovakia,0003,0,1.4,0.899962,0,16.619,0.8999623333333333,0,8.508760119,0.900005
GtsSlovakia,0004,0,1.1920000000000002,0.8999858333333333,0,16.314,0.900022,0,7.441044841,0.8999868333333334
Harnet,0000,0,0.601,0.8999765,0,3.291,0.9000511318242344,0,1.274670349,0.8999765
Harnet,0001,0,0.6749999999999999,0.8999785,0,2.816,0.8999785,0,1.153094395,0.8999785
Harnet,0002,0,0.735,0.9000703062583222,0,3.069,0.9000671105193073,0,1.47751132,0.9000532623169107
Harnet,0003,0,0.539,0.9000168664003547,0,3.082,0.9000195295162006,0,1.191022562,0.9000685308477585
Harnet,0004,0,0.7,0.9000074567243675,0,2.91,0.8999865068797157,0,1.107182057,0.8999928983577451
Heanet,0000,0,0.5820000000000001,1.0817503333333331,0,0.713,1.0817503333333331,0,0.186725987,1.083629
Heanet,0001,0,0.128,1.1544575,0,0.082,1.1544575,0,0.172666157,1.1544575
Heanet,0002,0,0.248,1.213517,0,0.313,1.213517,0,0.215622265,1.213517
Heanet,0003,0,1.018,0.9000373333333332,0,2.433,0.9000673333333332,0,0.185657477,1.00883
Heanet,0004,0,8.625,0.9002815,0,12.643,0.9002815,0,0.183357385,0.9394635
HiberniaCanada,0000,0,0.173,0.900055,0,0.417,0.900014,0,0.404469326,0.900041
HiberniaCanada,0001,0,0.555,0.902277,0,0.883,0.902285,0,0.444619838,0.902285
HiberniaCanada,0002,0,0.14300000000000002,0.900053,0,0.401,0.900078,0,0.561694324,0.900004
HiberniaCanada,0003,0,0.24,0.899989,0,0.4,0.900043,0,0.542434317,0.899998
HiberniaCanada,0004,0,0.259,0.900052,0,0.351,0.900031,0,0.489898816,0.900004
HiberniaGlobal,0000,0,195.067,0.8998165,1,2014.912,0.9008885,0,97.269869683,0.8998915
HiberniaGlobal,0001,0,182.88400000000001,0.899889,0,1074.479,0.8999,0,84.996389414,0.899844
HiberniaGlobal,0002,0,183.037,0.899822,0,1141.232,0.89983,0,97.190785236,0.899846
HiberniaGlobal,0003,0,120.997,0.8998265,1,1926.704,0.9005245,0,100.768195711,0.89985225
HiberniaGlobal,0004,0,119.815,0.8998854999999999,0,1079.818,0.899871375,0,85.854523124,0.899827375
HiberniaIreland,0000,0,0.136,0.903995,0,0.168,0.903995,0,0.186928227,0.922527
HiberniaIreland,0001,0,0.16299999999999998,0.900041,0,0.144,0.900025,0,0.17396124,0.901332
HiberniaIreland,0002,0,0.158,0.900001,0,0.211,0.900001,0,0.176315288,0.901695
HiberniaIreland,0003,0,0.123,0.9,0,0.149,0.9,0,0.182238533,0.927488
HiberniaIreland,0004,0,0.142,0.900042,0,0.214,0.900074,0,0.176701031,0.900924
HiberniaNireland,0000,0,0.971,0.9000370000000001,0,2.168,0.8999916666666666,0,0.855186877,0.9000346666666666
HiberniaNireland,0001,0,1.215,0.8999911666666666,0,2.578,0.9000603333333331,0,0.920977635,0.901633
HiberniaNireland,0002,0,1.0050000000000001,0.9000548333333332,0,2.098,0.9000398333333334,0,0.757244803,0.899997
HiberniaNireland,0003,0,1.3310000000000002,0.9000555,0,1.986,0.9000258333333333,0,0.791512997,0.9000686666666667
HiberniaNireland,0004,0,0.924,0.8999884999999999,0,2.801,0.9000406666666666,0,0.736195848,0.9000603333333334
HiberniaUk,0000,0,0.121,0.900014,0,0.579,0.900009,0,0.524378532,0.900074
HiberniaUk,0001,0,0.193,0.900028,0,0.635,0.900013,0,0.531000847,0.900002
HiberniaUk,0002,0,0.16799999999999998,0.900021,0,0.575,0.900017,0,0.613361101,0.900059
HiberniaUk,0003,0,0.191,0.900022,0,0.602,0.900022,0,0.494426789,0.900022
HiberniaUk,0004,0,0.114,0.900071,0,0.526,0.900047,0,0.488578142,0.900533
HiberniaUs,0000,0,1.955,0.899958,0,5.239,0.899958,0,1.214999848,0.899958
HiberniaUs,0001,0,2.832,0.899957999999998,0,6.969,0.899958,0,1.325406152,0.899958
HiberniaUs,0002,0,2.76,0.9000355555555555,0,5.347,0.9000604444444446,0,1.540229165,0.90005525
HiberniaUs,0003,0,1.734,0.899965,0,4.918,0.899965,0,1.281702118,0.899965
HiberniaUs,0004,0,1.6600000000000001,0.899955,0,5.025,0.899955,0,1.106556661,0.899955
Highwinds,0000,0,3.124,0.9000581157407408,0,3.815,0.9000459583333332,0,1.20752497,0.8999978078703703
Highwinds,0001,0,3.346,0.9000092592592593,0,3.938,0.900018733796296,0,1.555718411,0.9000773726851852
Highwinds,0002,0,3.042,0.9000769500000001,0,3.797,0.9000044,0,1.402658813,0.9000300666666666
Highwinds,0003,0,2.996,0.900018247685185,0,5.035,0.9000039768518521,0,1.481535847,0.9000820578703702
Highwinds,0004,0,3.444,0.9000179666666668,0,3.758,0.9000019666666668,0,1.413974835,0.9000615333333332
HostwayInternational,0000,0,0.5720000000000001,0.8999855,0,1.086,0.8999855,0,0.542196146,0.900054
HostwayInternational,0001,0,0.481,0.899976,0,1.0,0.899976,0,0.556050473,0.899976
HostwayInternational,0002,0,0.477,0.899974,0,0.968,0.899974,0,0.596479419,0.899974
HostwayInternational,0003,0,0.625,0.9000155,0,0.917,0.9000233333333332,0,0.699774752,0.9000075
HostwayInternational,0004,0,0.453,0.899976,0,0.978,0.899976,0,0.532049823,0.899976
HurricaneElectric,0000,0,4.54,0.9000365,0,7.152,0.9000338333333333,0,2.157700607,0.9000616666666668
HurricaneElectric,0001,0,3.955,0.8999895,0,7.929,0.900031,0,2.343115005,0.9029896111111111
HurricaneElectric,0002,0,3.539,0.900047,0,6.922,0.900023,0,2.196461085,0.900017
HurricaneElectric,0003,0,6.041,0.9000158333333333,0,10.783,0.9000155,0,3.683761147,0.9000435
HurricaneElectric,0004,0,5.67,0.9000396666666665,0,6.592,0.9000380833333333,0,3.062182752,0.90004025
Ibm,0000,0,12.393,0.8998416666666667,0,5.901,0.899861111111111,0,3.121386843,0.8998666666666667
Ibm,0001,0,5.83,0.8998222222222222,0,5.087,0.8998222222222222,0,0.960659769,0.8998222222222222
Ibm,0002,0,4.675999999999999,0.8998037037037037,0,4.124,0.8997555555555555,0,1.448304357,0.8997537037037038
Ibm,0003,0,2.6460000000000004,0.8998296296296295,0,5.908,0.8998555555555555,0,1.021055861,0.8997916666666667
Ibm,0004,0,3.499,0.8997555555555555,0,5.079,0.8997888888888889,0,0.851619455,0.8998333333333334
Iij,0000,0,27.155,0.9000474466708459,0,122.02,0.9000317399557398,0,14.614470698,0.9153206949534893
Iij,0001,0,20.045,1.0440097133809156,0,106.036,1.0440097133809156,0,13.839593935,1.12988655
Iij,0002,0,19.447000000000003,1.026588119695216,0,105.406,1.026588119695216,0,12.434375785,1.026588119695216
Iij,0003,0,30.078000000000003,0.9000386304816098,0,127.437,0.9000341009864753,0,15.615214733,0.9000120814445087
Iij,0004,0,31.904,0.9000228316695599,0,126.699,0.9000630864063569,0,13.882533724,0.9409654154208462
Iinet,0000,0,1.899,0.90007525,0,11.505,0.90011425,0,10.006525048,0.90004175
Iinet,0001,0,1.7069999999999999,0.900066,0,10.96,0.90004425,0,5.901900718,0.900073
Iinet,0002,0,1.5359999999999998,0.900026,0,11.369,0.9000365,0,7.324327739,0.900058
Iinet,0003,0,1.2249999999999999,0.9000169999999998,0,11.335,0.900032,0,5.496935008,0.9000605
Iinet,0004,0,1.4369999999999998,0.8999955,0,12.39,0.900041,0,8.026742627,0.9000575
Ilan,0000,0,0.39499999999999996,0.9000345,0,0.736,0.9000355,0,0.582679438,0.9019983333333333
Ilan,0001,0,0.252,0.9000763333333333,0,0.498,0.9000713333333313,0,0.491771531,0.9000746666666667
Ilan,0002,0,0.45099999999999996,0.9000813333333333,0,0.444,0.9000739999999999,0,0.706968839,0.9004963333333332
Ilan,0003,0,0.298,0.9000149999999999,0,0.65,0.9000369999999999,0,0.475172047,0.9034468333333334
Ilan,0004,0,0.349,0.9000801666666663,0,0.527,0.9000636666666665,0,0.474065404,0.9000593333333333
Integra,0000,0,6.044,0.9000015,0,10.839,0.899967,0,3.455424039,0.90000025
Integra,0001,0,5.652,0.899991,0,11.491,0.89999025,0,3.490522876,0.90002
Integra,0002,0,5.854,0.8999845,0,11.716,0.90005675,0,3.696222015,0.900003
Integra,0003,0,5.659,0.900006,0,11.317,0.90003,0,3.287974598,0.8999995
Integra,0004,0,10.952,0.90001125,0,16.627,0.899985,0,3.273742385,0.90005075
Intellifiber,0000,0,186.201,0.8997425,2,-,-,0,313.103092734,0.8997485
Intellifiber,0001,0,157.445,0.8997485,2,-,-,0,348.609714197,0.899787
Intellifiber,0002,0,202.449,0.8997285,2,-,-,0,377.853349303,0.8998033333333333
Intellifiber,0003,0,212.835,0.8997385,2,-,-,0,318.467208566,0.8997892708333334
Intellifiber,0004,0,200.749,0.8997484375,2,-,-,0,352.245912086,0.8997776875
Internetmci,0000,0,2.33,0.8999962962962962,0,5.462,0.8999592592592592,0,1.558750552,0.9000111111111111
Internetmci,0001,0,1.467,0.8999592592592591,0,3.435,0.8999703703703703,0,1.240979674,0.8999814814814814
Internetmci,0002,0,11.621,0.9,0,12.59,0.9000258064516129,0,5.581558868,0.9212451612903226
Internetmci,0003,0,1.711,0.9652978494623655,0,4.337,0.9653182795698924,0,1.761310461,0.9653473118279571
Internetmci,0004,0,1.559,0.8999592592592592,0,4.196,0.8999814814814814,0,1.215180595,0.8999814814814816
Internode,0000,0,1.984,1.2119702372950563,0,1097.977,1.2119702372950563,0,179.266313519,1.2119702372950565
Internode,0001,0,2.063,1.1323675555555555,0,1213.847,1.1322613333333333,0,198.920801826,1.1322560416666667
Internode,0002,0,1.774,1.3384756188648905,0,928.225,1.3384756188648907,0,189.79926745,1.3384756188648905
Internode,0003,0,2.109,1.1322670833333333,0,1232.111,1.132214375,0,196.451732648,1.1322808333333334
Internode,0004,0,1.925,1.1331137777777778,1,1912.341,1.1348395555555555,0,208.605514512,1.133118125
Interoute,0000,1,3840.624,3.5956787083333364,2,-,-,1,-,-
Interoute,0001,1,3936.233,3.698129415512085,2,-,-,1,-,-
Interoute,0002,1,3891.829,3.8258297443389893,2,-,-,1,-,-
Interoute,0003,1,3856.3599999999997,3.483269453048706,2,-,-,1,-,-
Interoute,0004,1,3878.833,3.7446156666666646,2,-,-,1,-,-
Intranetwork,0000,0,8.655999999999999,0.899881,0,216.226,0.899881,0,12.095345746,0.899881
Intranetwork,0001,0,8.642999999999999,0.89987,0,213.099,0.89987,0,12.465377041,0.89987
Intranetwork,0002,0,7.282,0.899877,0,213.382,0.899877,0,12.021115159,0.899877
Intranetwork,0003,0,8.461,0.899882,0,218.391,0.8998819999999998,0,12.976109885,0.899882
Intranetwork,0004,0,8.41,0.899883,0,202.986,0.899883,0,11.976571532,0.899883
Ion,0000,1,2493.367,3.68703293800354,2,-,-,1,-,-
Ion,0001,1,2618.5170000000003,3.378978729248047,2,-,-,1,-,-
Ion,0002,1,2471.416,3.24805875,2,-,-,1,-,-
Ion,0003,1,2585.17,3.1250395,2,-,-,1,-,-
Ion,0004,1,2499.293,3.0500617027282715,2,-,-,1,-,-
IowaStatewideFiberMap,0000,0,10.597000000000001,0.899987,0,31.328,0.9000305,0,8.33278577,0.90002175
IowaStatewideFiberMap,0001,0,6.6739999999999995,0.90003225,0,24.625,0.8999905,0,6.352819297,0.9000215
IowaStatewideFiberMap,0002,0,12.822000000000001,0.900047,0,25.214,0.89999175,0,6.070604429,0.9000295
IowaStatewideFiberMap,0003,0,11.458,0.8999897499999999,0,26.06,0.90003825,0,7.803013555,0.9000185
IowaStatewideFiberMap,0004,0,10.488000000000001,0.900022,0,26.207,0.90003175,0,7.534096122,0.9000435
Iris,0000,0,47.343,0.8998605,0,1483.031,0.899934,0,55.888902322,0.89994925
Iris,0001,0,58.32899999999999,0.8998575,0,849.046,0.8999305,0,55.468323607,0.8998845
Iris,0002,0,40.717,0.89987425,0,809.274,0.89991,0,54.77240323,0.89989925
Iris,0003,0,53.003,0.8998505,0,769.447,0.89988625,0,53.380789565,0.899883
Iris,0004,0,55.31999999999999,0.899853,0,755.292,0.899853,0,49.36743506,0.89990325
Istar,0000,0,0.198,0.899945,0,2.797,0.899945,0,1.269395684,0.899945
Istar,0001,0,0.118,0.899945,0,2.866,0.899945,0,1.352918833,0.899945
Istar,0002,0,0.138,0.899944,0,2.798,0.899944,0,1.227775217,0.899944
Istar,0003,0,0.126,0.899948,0,2.817,0.8999479999999999,0,1.156087191,0.899948
Istar,0004,0,0.12,0.899949,0,2.831,0.899949,0,1.067287158,0.899949
Itnet,0000,0,0.088,0.899995,0,0.142,0.899995,0,0.20622914,0.899995
Itnet,0001,0,0.06,0.899994,0,0.141,0.899994,0,0.205612169,0.899994
Itnet,0002,0,0.062,0.899995,0,0.147,0.899995,0,0.227769135,0.899995
Itnet,0003,0,0.061,0.899994,0,0.142,0.899994,0,0.310110497,0.899994
Itnet,0004,0,0.061,0.899995,0,0.137,0.899995,0,0.212790687,0.899995
Janetbackbone,0000,0,13.788,0.900002,0,20.049,0.9000339166666668,0,6.97777619,0.900017
Janetbackbone,0001,0,15.187,0.900056,0,19.113,0.9000625,0,6.954159915,0.9000505
Janetbackbone,0002,0,15.487,0.900054,0,19.535,0.9000416666666666,0,5.561206846,0.90006025
Janetbackbone,0003,0,14.229,0.9000615,0,19.039,0.900062,0,6.270647912,0.9000225
Janetbackbone,0004,0,30.028,0.9000583333333334,0,33.361,0.90004125,0,5.931437373,0.90002625
JanetExternal,0000,0,0.088,0.8999952,0,0.122,0.8999952,0,0.195695338,0.8999952
JanetExternal,0001,0,0.057999999999999996,0.8999956,0,0.113,0.8999956,0,0.232330893,0.8999956
JanetExternal,0002,0,0.075,0.8999948,0,0.107,0.8999948,0,0.195025371,0.8999948
JanetExternal,0003,0,0.057,0.8999944,0,0.106,0.8999944,0,0.240071378,0.8999944
JanetExternal,0004,0,0.057,0.8999952,0,0.108,0.8999952,0,0.207251224,0.8999952
Janetlense,0000,0,3.3459999999999996,0.90005,0,4.29,0.9000276666666666,0,1.330682791,1.1536495
Janetlense,0001,0,2.6479999999999997,0.9000306666666666,0,3.795,0.9000061666666667,0,1.260323757,1.0306240833333333
Janetlense,0002,0,2.7489999999999997,0.9000155,0,4.013,0.9000245,0,1.289393557,0.900465
Janetlense,0003,0,2.164,0.9000249999999999,0,2.923,0.9000294999999999,0,1.306915471,0.9000645
Janetlense,0004,0,2.3569999999999998,0.900022,0,3.719,0.9000515,0,1.622600626,0.9000685
Jgn2Plus,0000,0,0.08399999999999999,0.899963,0,0.998,0.899963,0,0.602450846,0.899963
Jgn2Plus,0001,0,0.082,0.899966,0,0.963,0.899966,0,0.605881337,0.899966
Jgn2Plus,0002,0,0.08499999999999999,0.899964,0,0.947,0.899964,0,0.591960747,0.899964
Jgn2Plus,0003,0,0.092,0.899959,0,0.997,0.899959,0,0.612447826,0.899959
Jgn2Plus,0004,0,0.08299999999999999,0.899959,0,0.95,0.899959,0,0.59874041,0.899959
Karen,0000,0,0.512,0.9899956,0,5.894,0.9899956,0,2.081983285,0.9899956
Karen,0001,0,0.518,0.9899956,0,6.051,0.9899956,0,2.105768495,0.9899956
Karen,0002,0,0.514,0.9899958,0,5.746,0.9899958,0,2.040880608,0.9899958
Karen,0003,0,0.526,0.9899967,0,5.889,0.989996699999999,0,1.886148474,0.9899967
Karen,0004,0,0.51,0.9899964,0,5.651,0.9899964,0,1.928992537,0.9899964
KentmanApr2007,0000,0,0.241,0.89968,0,2.576,0.89968,0,1.12504196,0.89968
KentmanApr2007,0001,0,0.22799999999999998,0.89969,0,2.662,0.89969,0,1.171638481,0.89969
KentmanApr2007,0002,0,0.22799999999999998,0.89972,0,2.391,0.89972,0,1.036543597,0.89972
KentmanApr2007,0003,0,0.23299999999999998,0.89971,0,2.577,0.89971,0,0.963673163,0.89971
KentmanApr2007,0004,0,0.23399999999999999,0.89972,0,2.705,0.89972,0,0.923737959,0.89972
KentmanAug2005,0000,0,0.372,0.8996516129032258,0,5.793,0.8996516129032258,0,2.374767011,0.8996516129032258
KentmanAug2005,0001,0,0.267,0.8996580645161291,0,5.789,0.8996580645161291,0,2.388710799,0.8996580645161291
