Topology,DemandFile,ExitCode,PreprocessingTime,ILPTime,TotalTime,uMax
Airtel,0003,0,0.045,1.948,1.993,0.9000479999999997
Airtel,0004,0,0.047,0.25,0.297,0.9000661666666666
Amres,0000,0,0.028,0.038,0.066,0.899929
Amres,0001,0,0.031,0.053,0.084,0.899926
Amres,0002,0,0.035,0.042,0.077,0.899926
Amres,0003,0,0.033,0.038,0.071,0.899926
Amres,0004,0,0.032,0.072,0.104,0.899943
Ans,0000,0,0.055,0.958,1.013,0.8997777777777778
Ans,0001,0,0.056,0.91,0.966,0.8998666666666667
Ans,0002,0,0.057,0.428,0.485,0.8997277777777778
Ans,0003,0,0.056,0.279,0.335,0.8997722222222222
Ans,0004,0,0.054,0.69,0.744,0.8997055555555528
Arn,0000,0,0.035,0.041,0.076,0.8964583333333334
Arn,0001,0,0.036,0.054,0.09,0.89675
Arn,0002,0,0.035,0.075,0.11,0.8967916666666667
Arn,0003,0,0.033,0.048,0.081,0.8964583333333334
Arn,0004,0,0.036,0.043,0.079,0.8967916666666667
Arnes,0000,0,0.086,0.54,0.626,0.90257175
Arnes,0001,0,0.085,0.453,0.538,0.90529425
Arnes,0002,0,0.082,0.405,0.487,0.90072625
Arnes,0003,0,0.082,0.527,0.609,0.9032
Arnes,0004,0,0.082,0.268,0.35,0.904485
Arpanet196912,0000,0,0.008,0.028,0.036,0.962446
Arpanet196912,0001,0,0.008,0.037,0.045,1.132629
Arpanet196912,0002,0,0.008,0.027,0.035,0.923963
Arpanet196912,0003,0,0.008,0.027,0.035,0.961027
Arpanet196912,0004,0,0.008,0.027,0.035,1.208269
Arpanet19706,0000,0,0.015,0.027,0.042,0.899989
Arpanet19706,0001,0,0.019,0.034,0.053,0.899991
Arpanet19706,0002,0,0.015,0.031,0.046,0.899989
Arpanet19706,0003,0,0.021,0.051,0.072,0.899991
Arpanet19706,0004,0,0.015,0.028,0.043,0.899991
Arpanet19719,0000,0,0.049,0.105,0.154,0.9000514999999999
Arpanet19719,0001,0,0.049,0.12,0.169,0.9000235
Arpanet19719,0002,0,0.047,0.113,0.16,0.90001
Arpanet19719,0003,0,0.051,0.126,0.177,0.900033
Arpanet19719,0004,0,0.048,0.161,0.209,0.900056
Arpanet19723,0000,0,0.06,0.245,0.305,0.8999955
Arpanet19723,0001,0,0.06,0.379,0.439,0.90001575
Arpanet19723,0002,0,0.06,0.286,0.346,0.899974
Arpanet19723,0003,0,0.057,0.213,0.27,0.89997525
Arpanet19723,0004,0,0.058,0.311,0.369,0.8999867500000001
Arpanet19728,0000,0,0.08,1.352,1.432,0.900033
Arpanet19728,0001,0,0.079,1.104,1.183,0.90002375
Arpanet19728,0002,0,0.082,1.293,1.375,0.9000015
Arpanet19728,0003,0,0.079,0.932,1.011,0.89996825
Arpanet19728,0004,0,0.082,0.731,0.813,0.900043
AsnetAm,0000,0,0.172,1.346,1.518,0.899725
AsnetAm,0001,0,0.176,1.39,1.566,0.899732
AsnetAm,0002,0,0.179,1.16,1.339,0.899717
AsnetAm,0003,0,0.172,1.359,1.531,0.899718
AsnetAm,0004,0,0.177,1.726,1.903,0.899929
Atmnet,0000,0,0.047,0.129,0.176,0.8998419354838709
Atmnet,0001,0,0.049,0.189,0.238,0.8998806451612904
Atmnet,0002,0,0.049,0.16,0.209,0.8998516129032252
Atmnet,0003,0,0.047,0.149,0.196,0.8998774193548387
Atmnet,0004,0,0.048,0.243,0.291,0.8998903225806452
AttMpls,0000,0,0.095,194.248,194.343,0.900083
AttMpls,0001,0,0.097,131.59,131.687,0.9000855
AttMpls,0002,0,0.095,5.548,5.643,0.9000504583333333
AttMpls,0003,0,0.092,12.012,12.104,0.9000562499999998
AttMpls,0004,0,0.096,9.238,9.334,0.9000545
Azrena,0000,0,0.038,0.059,0.097,0.89996
Azrena,0001,0,0.034,0.067,0.101,0.899949
Azrena,0002,0,0.028,0.036,0.064,0.899956
Azrena,0003,0,0.028,0.043,0.071,0.899946
Azrena,0004,0,0.028,0.049,0.077,0.899962
Bandcon,0000,0,0.058,0.258,0.316,0.8999983333333332
Bandcon,0001,0,0.063,0.227,0.29,0.90004525
Bandcon,0002,0,0.058,0.152,0.21,0.8999835
Bandcon,0003,0,0.057,0.18,0.237,0.8999954999999998
Bandcon,0004,0,0.058,0.132,0.19,0.8999915
Basnet,0000,0,0.013,0.04,0.053,0.8997419354838709
Basnet,0001,0,0.008,0.032,0.04,0.8996129032258064
Basnet,0002,0,0.008,0.024,0.032,0.8996129032258064
Basnet,0003,0,0.009,0.042,0.051,0.8996129032258064
Basnet,0004,0,0.009,0.029,0.038,0.8997419354838709
Bbnplanet,0000,0,0.044,0.145,0.189,0.8990666666666667
Bbnplanet,0001,0,0.045,0.212,0.257,0.8992
Bbnplanet,0002,0,0.045,0.209,0.254,0.899
Bbnplanet,0003,0,0.044,0.184,0.228,0.8989555555555555
Bbnplanet,0004,0,0.046,0.107,0.153,0.8989888888888888
Bellcanada,0000,0,0.162,1.947,2.109,0.899894
Bellcanada,0001,0,0.176,1.895,2.071,0.8998815
Bellcanada,0002,0,0.165,1.923,2.088,0.8998775
Bellcanada,0003,0,0.164,1.877,2.041,0.8998745
Bellcanada,0004,0,0.164,1.986,2.15,0.899933
Bellsouth,0000,0,0.168,1.035,1.203,0.899881
Bellsouth,0001,0,0.171,0.974,1.145,0.899906
Bellsouth,0002,0,0.169,1.006,1.175,0.899886
Bellsouth,0003,0,0.168,1.013,1.181,0.899881
Bellsouth,0004,0,0.176,1.022,1.198,0.8998925
Belnet2003,0000,0,0.063,0.286,0.349,2.054439666666666
Belnet2003,0001,0,0.06,0.224,0.284,2.71246
Belnet2003,0002,0,0.065,0.33,0.395,2.517917
Belnet2003,0003,0,0.062,0.167,0.229,0.89999
Belnet2003,0004,0,0.065,0.553,0.618,2.41846
Belnet2004,0000,0,0.064,0.399,0.463,2.644662
Belnet2004,0001,0,0.061,0.633,0.694,1.1139668
Belnet2004,0002,0,0.072,0.69,0.762,2.0691312
Belnet2004,0003,0,0.063,0.274,0.337,1.8017483333333333
Belnet2004,0004,0,0.068,0.725,0.793,1.9748036666666664
Belnet2005,0000,0,0.067,1.306,1.373,1.0547208
Belnet2005,0001,0,0.068,0.423,0.491,0.9000916999999999
Belnet2005,0002,0,0.068,1.836,1.904,0.9000451999999999
Belnet2005,0003,0,0.075,0.357,0.432,0.9214651666666667
Belnet2005,0004,0,0.073,0.512,0.585,1.3781443999999998
Belnet2006,0000,0,0.067,0.685,0.752,1.071694
Belnet2006,0001,0,0.066,0.267,0.333,3.5466366666666667
Belnet2006,0002,0,0.073,1.085,1.158,1.1323209
Belnet2006,0003,0,0.07,0.569,0.639,1.1730283333333333
Belnet2006,0004,0,0.067,0.364,0.431,0.9000572999999998
Belnet2007,0000,0,0.055,0.149,0.204,0.8999801999999997
Belnet2007,0001,0,0.054,0.224,0.278,0.8999943333333333
Belnet2007,0002,0,0.057,0.208,0.265,0.899986
Belnet2007,0003,0,0.054,0.189,0.243,0.900036
Belnet2007,0004,0,0.052,0.176,0.228,0.899993
Belnet2008,0000,0,0.055,0.215,0.27,0.8999833333333332
Belnet2008,0001,0,0.054,0.199,0.253,0.9000163333333334
Belnet2008,0002,0,0.053,0.152,0.205,0.9000039999999999
Belnet2008,0003,0,0.058,0.189,0.247,0.9000341666666667
Belnet2008,0004,0,0.054,0.205,0.259,0.900004
Belnet2009,0000,0,0.058,0.218,0.276,0.899996
Belnet2009,0001,0,0.056,0.278,0.334,0.8999780000000001
Belnet2009,0002,0,0.059,0.267,0.326,0.900022
Belnet2009,0003,0,0.057,0.207,0.264,0.899985
Belnet2009,0004,0,0.055,0.224,0.279,0.8999823333333331
Belnet2010,0000,0,0.056,0.248,0.304,0.900010666666666
Belnet2010,0001,0,0.056,0.193,0.249,0.9000363333333332
Belnet2010,0002,0,0.054,0.245,0.299,0.900064
Belnet2010,0003,0,0.056,0.148,0.204,0.9000315
Belnet2010,0004,0,0.055,0.149,0.204,0.900028
BeyondTheNetwork,0000,0,0.17,2.617,2.787,0.89999625
BeyondTheNetwork,0001,0,0.169,2.626,2.795,0.8999751666666667
BeyondTheNetwork,0002,0,0.171,2.713,2.884,0.899963
BeyondTheNetwork,0003,0,0.171,2.649,2.82,0.89992
BeyondTheNetwork,0004,0,0.17,2.574,2.744,0.9000005833333333
Bics,0000,0,0.113,1.033,1.146,0.8999651666666665
Bics,0001,0,0.118,0.683,0.801,0.899956
Bics,0002,0,0.121,1.288,1.409,0.9000367916666665
Bics,0003,0,0.113,0.758,0.871,0.8999835
Bics,0004,0,0.114,0.829,0.943,0.8999524999999999
Biznet,0000,0,0.062,0.249,0.311,0.899952
Biznet,0001,0,0.058,0.307,0.365,0.8999715
Biznet,0002,0,0.058,0.26,0.318,0.900029
Biznet,0003,0,0.061,0.474,0.535,0.899952
Biznet,0004,0,0.059,0.386,0.445,0.899954
Bren,0000,0,0.058,0.136,0.194,0.8999297752808989
Bren,0001,0,0.057,0.113,0.17,0.8999564606741574
Bren,0002,0,0.057,0.12,0.177,0.899941011235955
Bren,0003,0,0.057,0.152,0.209,0.8999199438202248
Bren,0004,0,0.059,0.173,0.232,0.899986
BsonetEurope,0000,0,0.051,0.313,0.364,0.9000264166666665
BsonetEurope,0001,0,0.081,3.042,3.123,0.9000475833333332
BsonetEurope,0002,0,0.051,0.348,0.399,0.9000406666666667
BsonetEurope,0003,0,0.051,0.305,0.356,0.9000649999999999
BsonetEurope,0004,0,0.05,0.329,0.379,0.9000074166666667
BtAsiaPac,0000,0,0.059,4.209,4.268,0.9000809999999999
BtAsiaPac,0001,0,0.064,6.109,6.173,0.900068
BtAsiaPac,0002,0,0.058,4.893,4.951,0.9000594166666667
BtAsiaPac,0003,0,0.057,1.576,1.633,0.90007575
BtAsiaPac,0004,0,0.058,1.193,1.251,0.9000705
BtEurope,0000,0,0.081,0.817,0.898,0.900016
BtEurope,0001,0,0.076,0.614,0.69,0.9000005
BtEurope,0002,0,0.079,1.118,1.197,0.90006
BtEurope,0003,0,0.08,0.54,0.62,0.900031
BtEurope,0004,0,0.079,0.704,0.783,1.1317949999999999
BtLatinAmerica,0000,0,0.085,0.32,0.405,0.899748
BtLatinAmerica,0001,0,0.091,0.287,0.378,0.899738
BtLatinAmerica,0002,0,0.086,0.339,0.425,0.899758
BtLatinAmerica,0003,0,0.085,0.318,0.403,0.899746
BtLatinAmerica,0004,0,0.086,0.295,0.381,0.89975
BtNorthAmerica,0000,0,0.172,38.053,38.225,0.9000503194444444
BtNorthAmerica,0001,0,0.168,47.327,47.495,0.9000544166666666
BtNorthAmerica,0002,0,0.167,41.527,41.694,0.9000769999999999
BtNorthAmerica,0003,0,0.168,584.404,584.572,0.9000657083333332
BtNorthAmerica,0004,0,0.168,44.408,44.576,0.9000305
Canerie,0000,0,0.088,0.544,0.632,0.899991
Canerie,0001,0,0.088,0.329,0.417,0.8999429999999999
Canerie,0002,0,0.091,0.601,0.692,0.899992
Canerie,0003,0,0.094,0.363,0.457,0.899979
Canerie,0004,0,0.086,0.58,0.666,0.899976
Carnet,0000,0,0.052,0.078,0.13,0.899842
Carnet,0001,0,0.052,0.084,0.136,0.899832
Carnet,0002,0,0.054,0.075,0.129,0.899832
Carnet,0003,0,0.052,0.063,0.115,0.899839
Carnet,0004,0,0.053,0.085,0.138,0.899834
Cernet,0000,0,0.072,0.277,0.349,0.9565899654704821
Cernet,0001,0,0.075,0.332,0.407,1.0418419936719183
Cernet,0002,0,0.074,0.267,0.341,1.0376645161290323
Cernet,0003,0,0.07,0.207,0.277,0.9492432
Cernet,0004,0,0.074,0.204,0.278,0.9283629001067106
Cesnet1993,0000,0,0.011,0.043,0.054,0.8981666666666667
Cesnet1993,0001,0,0.012,0.03,0.042,0.8975
Cesnet1993,0002,0,0.029,0.044,0.073,0.8975
Cesnet1993,0003,0,0.011,0.025,0.036,0.8975
Cesnet1993,0004,0,0.011,0.04,0.051,0.8985
Cesnet1997,0000,0,0.016,0.045,0.061,0.8994705882352941
Cesnet1997,0001,0,0.015,0.035,0.05,0.8995
Cesnet1997,0002,0,0.026,0.059,0.085,0.8994705882352941
Cesnet1997,0003,0,0.015,0.027,0.042,0.8993529411764706
Cesnet1997,0004,0,0.019,0.033,0.052,0.8993823529411765
Cesnet1999,0000,0,0.014,0.051,0.065,0.8998774193548387
Cesnet1999,0001,0,0.015,0.026,0.041,0.8998529411764706
Cesnet1999,0002,0,0.015,0.049,0.064,0.89925
Cesnet1999,0003,0,0.015,0.027,0.042,0.8992258064516129
Cesnet1999,0004,0,0.014,0.028,0.042,0.8998529411764706
Cesnet2001,0000,0,0.03,0.063,0.093,1.0581070126807588
Cesnet2001,0001,0,0.028,0.066,0.094,1.0581070126807588
Cesnet2001,0002,0,0.028,0.068,0.096,1.0581092801387684
Cesnet2001,0003,0,0.028,0.034,0.062,1.0581002103067303
Cesnet2001,0004,0,0.028,0.035,0.063,1.0581070126807588
Cesnet200304,0000,0,0.047,0.193,0.24,0.9000075999999999
Cesnet200304,0001,0,0.047,0.182,0.229,0.8999583333333332
Cesnet200304,0002,0,0.091,0.202,0.293,0.900031
Cesnet200304,0003,0,0.047,0.106,0.153,0.9000132
Cesnet200304,0004,0,0.06,0.191,0.251,0.8999533333333334
Cesnet200511,0000,0,0.082,0.275,0.357,0.900031
Cesnet200511,0001,0,0.084,0.297,0.381,0.9000499
Cesnet200511,0002,0,0.08,0.405,0.485,0.9000758
Cesnet200511,0003,0,0.089,0.413,0.502,0.9001692
Cesnet200511,0004,0,0.084,0.263,0.347,0.900049
Cesnet200603,0000,0,0.081,0.319,0.4,0.9004058164001932
Cesnet200603,0001,0,0.081,0.286,0.367,0.899922
Cesnet200603,0002,0,0.147,0.318,0.465,0.9000959999999999
Cesnet200603,0003,0,0.082,0.297,0.379,0.9000864
Cesnet200603,0004,0,0.083,0.417,0.5,0.9000038
Cesnet200706,0000,0,0.096,0.47,0.566,0.9000332361836486
Cesnet200706,0001,0,0.092,0.331,0.423,0.9000674755591922
Cesnet200706,0002,0,0.093,0.294,0.387,0.9001
Cesnet200706,0003,0,0.095,0.41,0.505,0.9001415154827404
Cesnet200706,0004,0,0.095,0.368,0.463,0.9000548266179086
Cesnet201006,0000,0,0.14,0.768,0.908,0.8999890359635658
Cesnet201006,0001,0,0.138,0.899,1.037,0.8999705929788447
Cesnet201006,0002,0,0.135,0.946,1.081,0.8999982574559263
Cesnet201006,0003,0,0.139,1.276,1.415,0.9000254131610157
Cesnet201006,0004,0,0.136,0.91,1.046,0.9000134146215303
Chinanet,0000,0,0.154,6.124,6.278,0.90002725
Chinanet,0001,0,0.15,14.454,14.604,1.00850825
Chinanet,0002,0,0.15,14.453,14.603,0.899986625
Chinanet,0003,0,0.153,11.386,11.539,0.9000716666666666
Chinanet,0004,0,0.154,10.527,10.681,0.954757875
Claranet,0000,0,0.033,0.189,0.222,0.900054
Claranet,0001,0,0.033,0.082,0.115,0.8999865
Claranet,0002,0,0.034,0.148,0.182,0.9000285
Claranet,0003,0,0.034,0.103,0.137,0.9000345
Claranet,0004,0,0.044,0.079,0.123,0.9000075
Cogentco,0000,0,1.791,464.061,465.852,0.898534
Cogentco,0001,0,1.748,523.6,525.348,0.8986913090277779
Cogentco,0002,0,1.833,492.331,494.164,0.8987625034722222
Cogentco,0003,0,1.677,575.969,577.646,0.899141420138889
Cogentco,0004,0,1.87,570.234,572.104,0.8991164756944446
Colt,0000,0,0.838,103.023,103.861,0.8986698333333333
Colt,0001,0,0.815,112.118,112.933,0.898636
Colt,0002,0,0.791,119.566,120.357,0.8988258333333331
Colt,0003,0,0.84,99.473,100.313,0.8986901666666667
Colt,0004,0,0.795,105.222,106.017,0.8986265
Columbus,0000,0,0.258,8.95,9.208,0.8997385
Columbus,0001,0,0.299,7.998,8.297,0.899731
Columbus,0002,0,0.255,8.735,8.99,0.8997325
Columbus,0003,0,0.259,8.312,8.571,0.89974
Columbus,0004,0,0.269,9.287,9.556,0.8997398333333333
Compuserve,0000,0,0.037,1.499,1.536,0.8998944444444444
Compuserve,0001,0,0.037,0.804,0.841,0.8999333333333334
Compuserve,0002,0,0.034,4.563,4.597,0.9000888888888889
Compuserve,0003,0,0.034,0.22,0.254,0.8999111111111111
Compuserve,0004,0,0.038,1.063,1.101,0.8999111111111111
CrlNetworkServices,0000,0,0.085,0.691,0.776,0.8991222222222223
CrlNetworkServices,0001,0,0.084,0.624,0.708,0.8986666666666666
CrlNetworkServices,0002,0,0.086,0.692,0.778,0.8986555555555555
CrlNetworkServices,0003,0,0.082,0.687,0.769,0.8986111111111111
CrlNetworkServices,0004,0,0.092,0.686,0.778,0.8986888888888886
Cudi,0000,0,0.072,0.083,0.155,0.8998870833333333
Cudi,0001,0,0.072,0.097,0.169,0.8999529166666667
Cudi,0002,0,0.074,0.089,0.163,0.8998883333333333
Cudi,0003,0,0.074,0.092,0.166,0.8998845833333333
Cudi,0004,0,0.075,0.085,0.16,0.8998883333333334
Cwix,0000,0,0.093,0.59,0.683,0.8988222222222223
Cwix,0001,0,0.089,1.092,1.181,0.8989222222222222
Cwix,0002,0,0.088,0.535,0.623,0.898937037037037
Cwix,0003,0,0.09,0.549,0.639,0.8988444444444444
Cwix,0004,0,0.149,0.748,0.897,0.898959259259259
Cynet,0000,0,0.033,0.041,0.074,0.8994971804511278
Cynet,0001,0,0.036,0.041,0.077,0.8994501879699248
Cynet,0002,0,0.036,0.066,0.102,0.8994736842105263
Cynet,0003,0,0.035,0.041,0.076,0.8995112781954887
Cynet,0004,0,0.032,0.055,0.087,0.8994736842105263
Darkstrand,0000,0,0.066,0.231,0.297,0.899969
Darkstrand,0001,0,0.074,0.445,0.519,0.89998
Darkstrand,0002,0,0.088,0.354,0.442,0.899992
Darkstrand,0003,0,0.07,0.238,0.308,0.9000035
Darkstrand,0004,0,0.064,0.36,0.424,0.9000195
Dataxchange,0000,0,0.012,0.033,0.045,1.0392666666666666
Dataxchange,0001,0,0.013,0.035,0.048,1.0802222222222222
Dataxchange,0002,0,0.012,0.034,0.046,1.2024
Dataxchange,0003,0,0.012,0.054,0.066,0.8999333333333334
Dataxchange,0004,0,0.015,0.046,0.061,1.432511111111111
Deltacom,0000,0,0.747,102.062,102.809,0.8996467222222222
Deltacom,0001,0,0.745,133.912,134.657,0.8997136250000002
Deltacom,0002,0,0.771,87.558,88.329,0.89961
Deltacom,0003,0,0.736,100.779,101.515,0.8996295
Deltacom,0004,0,0.802,104.528,105.33,0.8996682499999998
DeutscheTelekom,0000,0,0.111,1.297,1.408,0.9000659999999999
DeutscheTelekom,0001,0,0.117,0.541,0.658,0.899957
DeutscheTelekom,0002,0,0.114,0.54,0.654,0.899957
DeutscheTelekom,0003,0,0.119,0.504,0.623,0.899961
DeutscheTelekom,0004,0,0.111,0.476,0.587,0.89996
Dfn,0000,0,0.227,4.868,5.095,0.900028875
Dfn,0001,0,0.233,29.546,29.779,0.9002615
Dfn,0002,0,0.235,12.9,13.135,0.9063074999999999
Dfn,0003,0,0.231,10.728,10.959,0.9000155
Dfn,0004,0,0.233,12.02,12.253,0.9094835
DialtelecomCz,0000,0,0.622,113.995,114.617,0.8995445
DialtelecomCz,0001,0,0.668,115.817,116.485,0.8992731666666667
DialtelecomCz,0002,0,0.658,172.584,173.242,0.899241
DialtelecomCz,0003,0,0.694,104.045,104.739,0.8992792499999999
DialtelecomCz,0004,0,0.635,118.669,119.304,0.8993009999999999
Digex,0000,0,0.087,0.374,0.461,0.8988666666666667
Digex,0001,0,0.089,0.36,0.449,0.8988
Digex,0002,0,0.117,0.424,0.541,0.8988444444444444
Digex,0003,0,0.102,0.579,0.681,0.8987777777777778
Digex,0004,0,0.104,0.541,0.645,0.8988129629629629
Easynet,0000,0,0.049,0.121,0.17,0.90006
Easynet,0001,0,0.052,0.118,0.17,0.900018
Easynet,0002,0,0.052,0.175,0.227,0.9000395
Easynet,0003,0,0.049,0.152,0.201,0.89998
Easynet,0004,0,0.052,0.138,0.19,0.900071
Eenet,0000,0,0.015,0.027,0.042,0.9539915
Eenet,0001,0,0.015,0.027,0.042,0.9539885
Eenet,0002,0,0.023,0.05,0.073,0.953989
Eenet,0003,0,0.015,0.026,0.041,0.95399
Eenet,0004,0,0.016,0.05,0.066,0.953991
EliBackbone,0000,0,0.064,0.524,0.588,0.9000612499999999
EliBackbone,0001,0,0.062,0.422,0.484,0.90005875
EliBackbone,0002,0,0.061,0.555,0.616,0.9000703333333332
EliBackbone,0003,0,0.063,1.032,1.095,0.9000644999999999
EliBackbone,0004,0,0.063,0.569,0.632,0.900009
Epoch,0000,0,0.016,0.059,0.075,0.9926666666666667
Epoch,0001,0,0.016,0.062,0.078,0.8999777777777778
Epoch,0002,0,0.024,0.473,0.497,0.9000888888888888
Epoch,0003,0,0.015,0.154,0.169,0.9000555555555556
Epoch,0004,0,0.016,0.499,0.515,0.9001888888888889
Ernet,0000,0,0.06,0.16,0.22,0.899951
Ernet,0001,0,0.063,0.242,0.305,0.899946
Ernet,0002,0,0.068,0.302,0.37,0.899949
Ernet,0003,0,0.088,0.231,0.319,0.899947
Ernet,0004,0,0.062,0.21,0.272,0.899949
Esnet,0000,0,0.199,2.12,2.319,0.900155120804366
Esnet,0001,0,0.216,1.959,2.175,0.900202526748715
Esnet,0002,0,0.201,1.988,2.189,0.9000998138692922
Esnet,0003,0,0.209,2.072,2.281,0.9003276
Esnet,0004,0,0.208,2.03,2.238,0.9002730416057854
Eunetworks,0000,0,0.033,0.09,0.123,0.90005
Eunetworks,0001,0,0.037,0.069,0.106,0.9000385
Eunetworks,0002,0,0.033,0.065,0.098,0.900065
Eunetworks,0003,0,0.036,0.073,0.109,0.9000225
Eunetworks,0004,0,0.059,0.137,0.196,0.9000001666666666
Evolink,0000,0,0.094,0.371,0.465,0.899965
Evolink,0001,0,0.087,0.416,0.503,0.89996275
Evolink,0002,0,0.089,0.51,0.599,0.90001325
Evolink,0003,0,0.088,0.408,0.496,0.89995425
Evolink,0004,0,0.087,0.413,0.5,0.899998
Fatman,0000,0,0.054,0.073,0.127,0.899978
Fatman,0001,0,0.041,0.065,0.106,0.899977
Fatman,0002,0,0.043,0.074,0.117,0.899971
Fatman,0003,0,0.041,0.066,0.107,0.899973
Fatman,0004,0,0.042,0.068,0.11,0.899973
Fccn,0000,0,0.045,0.072,0.117,0.900026
Fccn,0001,0,0.043,0.072,0.115,0.899969
Fccn,0002,0,0.044,0.09,0.134,0.900008
Fccn,0003,0,0.042,0.079,0.121,0.8999769999999999
Fccn,0004,0,0.043,0.063,0.106,0.900029
Forthnet,0000,0,0.083,0.093,0.176,0.8999888888888888
Forthnet,0001,0,0.081,0.108,0.189,0.8999883888888889
Forthnet,0002,0,0.082,0.167,0.249,0.8999891111111111
Forthnet,0003,0,0.082,0.106,0.188,0.8999876111111111
Forthnet,0004,0,0.083,0.173,0.256,0.8999896111111111
Funet,0000,0,0.062,0.349,0.411,0.8999905
Funet,0001,0,0.071,0.266,0.337,0.899957
Funet,0002,0,0.064,0.21,0.274,0.899968
Funet,0003,0,0.062,0.234,0.296,0.8999695
Funet,0004,0,0.064,0.273,0.337,0.900004
Gambia,0000,0,0.046,0.06,0.106,0.89968
Gambia,0001,0,0.043,0.078,0.121,0.89965
Gambia,0002,0,0.045,0.102,0.147,0.89968
Gambia,0003,0,0.044,0.087,0.131,0.899655
Gambia,0004,0,0.044,0.088,0.132,0.89966
Garr199901,0000,0,0.028,0.116,0.144,0.90006
Garr199901,0001,0,0.033,0.337,0.37,0.900046
Garr199901,0002,0,0.035,0.175,0.21,0.900081
Garr199901,0003,0,0.028,0.117,0.145,0.900024
Garr199901,0004,0,0.031,0.144,0.175,0.90006
Garr199904,0000,0,0.04,0.127,0.167,0.8999806451612903
Garr199904,0001,0,0.04,0.16,0.2,0.8999870967741935
Garr199904,0002,0,0.061,0.085,0.146,0.8999612903225807
Garr199904,0003,0,0.041,0.232,0.273,0.8999483870967742
Garr199904,0004,0,0.051,0.127,0.178,0.899974193548387
Garr199905,0000,0,0.042,0.642,0.684,0.8999806451612903
Garr199905,0001,0,0.041,0.108,0.149,0.8999483870967742
Garr199905,0002,0,0.041,0.089,0.13,0.8999612903225807
Garr199905,0003,0,0.042,1.128,1.17,0.8999290322580644
Garr199905,0004,0,0.04,0.149,0.189,0.8999483870967742
Garr200109,0000,0,0.043,0.092,0.135,0.8999548387096773
Garr200109,0001,0,0.075,0.136,0.211,0.8999483870967742
Garr200109,0002,0,0.041,0.117,0.158,0.8999999999999999
Garr200109,0003,0,0.04,0.115,0.155,0.8999096774193548
Garr200109,0004,0,0.04,0.091,0.131,0.8999483870967742
Garr200112,0000,0,0.041,0.139,0.18,0.8999483870967742
Garr200112,0001,0,0.042,0.077,0.119,0.8999290322580645
Garr200112,0002,0,0.043,0.136,0.179,0.8999677419354838
Garr200112,0003,0,0.041,0.1,0.141,0.8998838709677419
Garr200112,0004,0,0.043,0.13,0.173,0.8999354838709677
Garr200212,0000,0,0.042,0.087,0.129,0.899858064516129
Garr200212,0001,0,0.041,0.309,0.35,0.8998430107526878
Garr200212,0002,0,0.043,0.29,0.333,0.8999483870967742
Garr200212,0003,0,0.042,0.189,0.231,0.8998666666666666
Garr200212,0004,0,0.043,0.161,0.204,0.8997935483870966
Garr200404,0000,0,0.04,0.362,0.402,0.8999741935483871
Garr200404,0001,0,0.041,0.066,0.107,0.8999290322580645
Garr200404,0002,0,0.043,0.124,0.167,0.8999419354838709
Garr200404,0003,0,0.04,0.552,0.592,0.8999612903225805
Garr200404,0004,0,0.05,0.123,0.173,0.8999806451612903
Garr200902,0000,0,0.143,0.991,1.134,0.90006
Garr200902,0001,0,0.137,0.533,0.67,0.899908
Garr200902,0002,0,0.139,1.027,1.166,0.9000528
